aggregator,attack,round,num_honest,num_attackers,dim,byzantine_fraction,seed,distance_from_true_value,asr
multi_krum,sign_flipping,0,8,2,3,0.2,3,0.16640949,0.015572678
multi_krum,sign_flipping,0,8,2,3,0.2,4,0.23850659,0.02148205
multi_krum,sign_flipping,0,8,2,3,0.2,5,0.08631606,0.008174736
multi_krum,sign_flipping,0,8,3,3,0.2,1,1.1390287,0.10706257
multi_krum,sign_flipping,0,8,3,3,0.2,2,1.1732695,0.11548904
multi_krum,sign_flipping,0,8,3,3,0.2,3,1.138281,0.10652087
multi_krum,sign_flipping,0,8,3,3,0.2,4,1.1122473,0.10017901
multi_krum,sign_flipping,0,8,3,3,0.2,5,1.1444167,0.10838429
multi_krum,sign_flipping,0,8,4,3,0.2,1,2.088099,0.19627008
multi_krum,sign_flipping,0,8,4,3,0.2,2,2.0682092,0.2035811
multi_krum,sign_flipping,0,8,4,3,0.2,3,2.0892804,0.19551584
multi_krum,sign_flipping,0,8,4,3,0.2,4,2.1054785,0.18963835
multi_krum,sign_flipping,0,8,4,3,0.2,5,2.0848808,0.19745284
multi_krum,scaling,0,8,1,3,0.2,1,0.09130984,0.00010652433
multi_krum,scaling,0,8,1,3,0.2,2,0.16155167,0.000188382
multi_krum,scaling,0,8,1,3,0.2,3,0.16640949,0.00019414195
multi_krum,scaling,0,8,1,3,0.2,4,0.23850659,0.00027835844
multi_krum,scaling,0,8,1,3,0.2,5,0.08631606,0.000100690886
multi_krum,scaling,0,8,2,3,0.2,1,0.09130984,0.00010652433
multi_krum,scaling,0,8,2,3,0.2,2,0.16155167,0.000188382
multi_krum,scaling,0,8,2,3,0.2,3,0.16640949,0.00019414195
multi_krum,scaling,0,8,2,3,0.2,4,0.23850659,0.00027835844
multi_krum,scaling,0,8,2,3,0.2,5,0.08631606,0.000100690886
multi_krum,scaling,0,8,3,3,0.2,1,95.28408,0.11116077
multi_krum,scaling,0,8,3,3,0.2,2,95.23953,0.111056805
multi_krum,scaling,0,8,3,3,0.2,3,95.28633,0.11116597
multi_krum,scaling,0,8,3,3,0.2,4,95.32205,0.11124932
multi_krum,scaling,0,8,3,3,0.2,5,95.27693,0.11114408
multi_krum,scaling,0,8,4,3,0.2,1,171.47302,0.20004469
multi_krum,scaling,0,8,4,3,0.2,2,171.47302,0.19995108
multi_krum,scaling,0,8,4,3,0.2,3,171.47302,0.20004931
multi_krum,scaling,0,8,4,3,0.2,4,171.47302,0.2001243
multi_krum,scaling,0,8,4,3,0.2,5,171.47302,0.20002964
multi_krum,alie,0,8,1,3,0.2,1,0.042656265,0.46715957
multi_krum,alie,0,8,1,3,0.2,2,0.18949355,1.1729594
multi_krum,alie,0,8,1,3,0.2,3,0.15608893,0.93798095
multi_krum,alie,0,8,1,3,0.2,4,0.2664677,1.1172341
multi_krum,alie,0,8,1,3,0.2,5,0.13670716,1.5837976
multi_krum,alie,0,8,2,3,0.2,1,0.111110084,1.2168468
multi_krum,alie,0,8,2,3,0.2,2,0.20127471,1.2458844
multi_krum,alie,0,8,2,3,0.2,3,0.0904762,0.54369617
multi_krum,alie,0,8,2,3,0.2,4,0.2374064,0.9953872
multi_krum,alie,0,8,2,3,0.2,5,0.19342421,2.2408834
multi_krum,alie,0,8,3,3,0.2,1,0.1101407,0.77987534
multi_krum,alie,0,8,3,3,0.2,2,0.21526343,0.8879876
multi_krum,alie,0,8,3,3,0.2,3,0.09789388,0.62478656
multi_krum,alie,0,8,3,3,0.2,4,0.18921895,0.9553374
multi_krum,alie,0,8,3,3,0.2,5,0.11268029,0.8747886
multi_krum,alie,0,8,4,3,0.2,1,0.10705807,0.75804806
multi_krum,alie,0,8,4,3,0.2,2,0.21705785,0.8953898
multi_krum,alie,0,8,4,3,0.2,3,0.10295026,0.6570577
multi_krum,alie,0,8,4,3,0.2,4,0.17959091,0.9067269
multi_krum,alie,0,8,4,3,0.2,5,0.106537975,0.82710266
trimmed_mean,gaussian,0,8,1,3,0.2,1,0.17155427,0.0019054168
trimmed_mean,gaussian,0,8,1,3,0.2,2,0.2284999,0.0020484277
trimmed_mean,gaussian,0,8,1,3,0.2,3,0.1553452,0.002756555
trimmed_mean,gaussian,0,8,1,3,0.2,4,0.3363995,0.023715274
trimmed_mean,gaussian,0,8,1,3,0.2,5,0.19412625,0.0032454869
