aggregator,shift,seed,client_group,client_index,leave_one_out_influence
bulyan,1.5,2,majority,1,0.08265816
bulyan,1.5,2,majority,2,0.14112146
bulyan,1.5,2,majority,3,0.10844132
bulyan,1.5,2,majority,4,0.042572103
bulyan,1.5,2,majority,5,0.092305414
bulyan,1.5,2,minority,0,0.095266126
bulyan,1.5,2,minority,1,0.095266126
bulyan,1.5,3,majority,0,0.07186797
bulyan,1.5,3,majority,1,0.06163146
bulyan,1.5,3,majority,2,0.0844668
bulyan,1.5,3,majority,3,0.094660856
bulyan,1.5,3,majority,4,0.094660856
bulyan,1.5,3,majority,5,0.070742026
bulyan,1.5,3,minority,0,0.10701916
bulyan,1.5,3,minority,1,0.10701916
bulyan,1.5,4,majority,0,0.12567568
bulyan,1.5,4,majority,1,0.17879626
bulyan,1.5,4,majority,2,0.11696766
bulyan,1.5,4,majority,3,0.17879626
bulyan,1.5,4,majority,4,0.091469675
bulyan,1.5,4,majority,5,0.32435545
bulyan,1.5,4,minority,0,0.24433936
bulyan,1.5,4,minority,1,0.24433936
bulyan,1.5,5,majority,0,0.08440352
bulyan,1.5,5,majority,1,0.13567357
bulyan,1.5,5,majority,2,0.09962874
bulyan,1.5,5,majority,3,0.1113596
bulyan,1.5,5,majority,4,0.111993216
bulyan,1.5,5,majority,5,0.111993216
bulyan,1.5,5,minority,0,0.15934971
bulyan,1.5,5,minority,1,0.15934971
bulyan,1.5,6,majority,0,0.12022581
bulyan,1.5,6,majority,1,0.05978829
bulyan,1.5,6,majority,2,0.0872628
bulyan,1.5,6,majority,3,0.0872628
bulyan,1.5,6,majority,4,0.091877066
bulyan,1.5,6,majority,5,0.09849021
bulyan,1.5,6,minority,0,0.092825346
bulyan,1.5,6,minority,1,0.092825346
bulyan,1.5,7,majority,0,0.09836438
bulyan,1.5,7,majority,1,0.08098369
bulyan,1.5,7,majority,2,0.107044384
bulyan,1.5,7,majority,3,0.29439303
bulyan,1.5,7,majority,4,0.19607633
bulyan,1.5,7,majority,5,0.09509075
bulyan,1.5,7,minority,0,0.21684483
bulyan,1.5,7,minority,1,0.21684483
bulyan,1.5,8,majority,0,0.079925925
bulyan,1.5,8,majority,1,0.09325624
bulyan,1.5,8,majority,2,0.14230327
bulyan,1.5,8,majority,3,0.15634733
bulyan,1.5,8,majority,4,0.16709505
bulyan,1.5,8,majority,5,0.16709505
bulyan,1.5,8,minority,0,0.11625041
bulyan,1.5,8,minority,1,0.11625041
bulyan,1.5,9,majority,0,0.09045408
bulyan,1.5,9,majority,1,0.066585064
bulyan,1.5,9,majority,2,0.122970544
bulyan,1.5,9,majority,3,0.091337815
bulyan,1.5,9,majority,4,0.037703957
bulyan,1.5,9,majority,5,0.091337815
bulyan,1.5,9,minority,0,0.098767474
bulyan,1.5,9,minority,1,0.098767474
bulyan,1.5,10,majority,0,0.075906046
bulyan,1.5,10,majority,1,0.09702068
bulyan,1.5,10,majority,2,0.09702068
bulyan,1.5,10,majority,3,0.110093124
bulyan,1.5,10,majority,4,0.11818777
bulyan,1.5,10,majority,5,0.36545548
bulyan,1.5,10,minority,0,0.22690912
bulyan,1.5,10,minority,1,0.3114489
bulyan,1.5,11,majority,0,0.13167134
bulyan,1.5,11,majority,1,0.15392953
bulyan,1.5,11,majority,2,0.30187666
bulyan,1.5,11,majority,3,0.12719846
bulyan,1.5,11,majority,4,0.10625838
bulyan,1.5,11,majority,5,0.09793806
bulyan,1.5,11,minority,0,0.14050277
bulyan,1.5,11,minority,1,0.14050277
bulyan,1.5,12,majority,0,0.16233929
bulyan,1.5,12,majority,1,0.2088217
bulyan,1.5,12,majority,2,0.09316804
bulyan,1.5,12,majority,3,0.15064198
bulyan,1.5,12,majority,4,0.16067792
bulyan,1.5,12,majority,5,0.117327295
bulyan,1.5,12,minority,0,0.15754053
bulyan,1.5,12,minority,1,0.15754053
bulyan,1.5,13,majority,0,0.078484915
bulyan,1.5,13,majority,1,0.060337406
bulyan,1.5,13,majority,2,0.16121982
bulyan,1.5,13,majority,3,0.12010219
bulyan,1.5,13,majority,4,0.13178536
bulyan,1.5,13,majority,5,0.13178536
bulyan,1.5,13,minority,0,0.1677252
bulyan,1.5,13,minority,1,0.1677252
bulyan,1.5,14,majority,0,0.063951865
bulyan,1.5,14,majority,1,0.05871658
bulyan,1.5,14,majority,2,0.028770447
bulyan,1.5,14,majority,3,0.040447276
bulyan,1.5,14,majority,4,0.05871658
bulyan,1.5,14,majority,5,0.061208174
bulyan,1.5,14,minority,0,0.06479482
bulyan,1.5,14,minority,1,0.03210984
bulyan,1.5,15,majority,0,0.120332055
bulyan,1.5,15,majority,1,0.06749906
bulyan,1.5,15,majority,2,0.11047683
bulyan,1.5,15,majority,3,0.11047683
bulyan,1.5,15,majority,4,0.17112629
bulyan,1.5,15,majority,5,0.085321516
bulyan,1.5,15,minority,0,0.1661095
bulyan,1.5,15,minority,1,0.397186
bulyan,1.5,16,majority,0,0.17883468
bulyan,1.5,16,majority,1,0.092012264
bulyan,1.5,16,majority,2,0.10056387
bulyan,1.5,16,majority,3,0.11472451
bulyan,1.5,16,majority,4,0.092012264
bulyan,1.5,16,majority,5,0.07108169
bulyan,1.5,16,minority,0,0.17159568
bulyan,1.5,16,minority,1,0.17159568
bulyan,1.5,17,majority,0,0.12481538
bulyan,1.5,17,majority,1,0.14769027
bulyan,1.5,17,majority,2,0.16601013
bulyan,1.5,17,majority,3,0.17701069
bulyan,1.5,17,majority,4,0.10817724
bulyan,1.5,17,majority,5,0.10817724
bulyan,1.5,17,minority,0,0.18188891
bulyan,1.5,17,minority,1,0.13103391
bulyan,1.5,18,majority,0,0.123094834
bulyan,1.5,18,majority,1,0.08745441
bulyan,1.5,18,majority,2,0.13125148
bulyan,1.5,18,majority,3,0.112605564
bulyan,1.5,18,majority,4,0.08495155
bulyan,1.5,18,majority,5,0.026005378
bulyan,1.5,18,minority,0,0.12648909
bulyan,1.5,18,minority,1,0.12648909
bulyan,1.5,19,majority,0,0.124521285
bulyan,1.5,19,majority,1,0.18214734
bulyan,1.5,19,majority,2,0.08209405
bulyan,1.5,19,majority,3,0.08209405
bulyan,1.5,19,majority,4,0.058893546
bulyan,1.5,19,majority,5,0.124521285
bulyan,1.5,19,minority,0,0.104619816
bulyan,1.5,19,minority,1,0.104619816
bulyan,1.5,20,majority,0,0.07920284
bulyan,1.5,20,majority,1,0.06608589
bulyan,1.5,20,majority,2,0.0970811
bulyan,1.5,20,majority,3,0.07873233
bulyan,1.5,20,majority,4,0.06608589
bulyan,1.5,20,majority,5,0.037098676
bulyan,1.5,20,minority,0,0.06994399
bulyan,1.5,20,minority,1,0.06994399
bulyan,2.0,1,majority,0,0.13651733
bulyan,2.0,1,majority,1,0.09062377
bulyan,2.0,1,majority,2,0.078465186
bulyan,2.0,1,majority,3,0.10718522
bulyan,2.0,1,majority,4,0.05519084
bulyan,2.0,1,majority,5,0.09062377
bulyan,2.0,1,minority,0,0.14316532
bulyan,2.0,1,minority,1,0.14316532
bulyan,2.0,2,majority,0,0.25825417
bulyan,2.0,2,majority,1,0.08265816
bulyan,2.0,2,majority,2,0.14112146
bulyan,2.0,2,majority,3,0.10844132
bulyan,2.0,2,majority,4,0.042572103
bulyan,2.0,2,majority,5,0.092305414
bulyan,2.0,2,minority,0,0.095266126
bulyan,2.0,2,minority,1,0.095266126
bulyan,2.0,3,majority,0,0.07186797
bulyan,2.0,3,majority,1,0.06163146
bulyan,2.0,3,majority,2,0.0844668
bulyan,2.0,3,majority,3,0.094660856
bulyan,2.0,3,majority,4,0.094660856
bulyan,2.0,3,majority,5,0.070742026
bulyan,2.0,3,minority,0,0.10701916
bulyan,2.0,3,minority,1,0.10701916
bulyan,2.0,4,majority,0,0.083093025
bulyan,2.0,4,majority,1,0.094996296
bulyan,2.0,4,majority,2,0.09297466
bulyan,2.0,4,majority,3,0.08998058
bulyan,2.0,4,majority,4,0.06391612
bulyan,2.0,4,majority,5,0.052704267
bulyan,2.0,4,minority,0,0.07197707
bulyan,2.0,4,minority,1,0.31156036
bulyan,2.0,5,majority,0,0.08440352
bulyan,2.0,5,majority,1,0.13567357
bulyan,2.0,5,majority,2,0.09962874
bulyan,2.0,5,majority,3,0.1113596
bulyan,2.0,5,majority,4,0.111993216
bulyan,2.0,5,majority,5,0.111993216
bulyan,2.0,5,minority,0,0.15934971
bulyan,2.0,5,minority,1,0.15934971
bulyan,2.0,6,majority,0,0.12022581
bulyan,2.0,6,majority,1,0.05978829
bulyan,2.0,6,majority,2,0.0872628
bulyan,2.0,6,majority,3,0.0872628
bulyan,2.0,6,majority,4,0.091877066
bulyan,2.0,6,majority,5,0.09849021
bulyan,2.0,6,minority,0,0.092825346
bulyan,2.0,6,minority,1,0.092825346
bulyan,2.0,7,majority,0,0.09836438
bulyan,2.0,7,majority,1,0.08098369
bulyan,2.0,7,majority,2,0.107044384
bulyan,2.0,7,majority,3,0.29439303
bulyan,2.0,7,majority,4,0.19607633
bulyan,2.0,7,majority,5,0.09509075
bulyan,2.0,7,minority,0,0.21684483
bulyan,2.0,7,minority,1,0.21684483
bulyan,2.0,8,majority,0,0.079925925
bulyan,2.0,8,majority,1,0.09325624
bulyan,2.0,8,majority,2,0.14230327
bulyan,2.0,8,majority,3,0.15634733
bulyan,2.0,8,majority,4,0.16709505
bulyan,2.0,8,majority,5,0.16709505
bulyan,2.0,8,minority,0,0.11625041
bulyan,2.0,8,minority,1,0.11625041
bulyan,2.0,9,majority,0,0.09045408
bulyan,2.0,9,majority,1,0.066585064
bulyan,2.0,9,majority,2,0.122970544
bulyan,2.0,9,majority,3,0.091337815
bulyan,2.0,9,majority,4,0.037703957
bulyan,2.0,9,majority,5,0.091337815
bulyan,2.0,9,minority,0,0.098767474
bulyan,2.0,9,minority,1,0.098767474
bulyan,2.0,10,majority,0,0.113610104
bulyan,2.0,10,majority,1,0.07233906
bulyan,2.0,10,majority,2,0.12089324
bulyan,2.0,10,majority,3,0.10444133
bulyan,2.0,10,majority,4,0.10468223
bulyan,2.0,10,majority,5,0.10444133
bulyan,2.0,10,minority,0,0.07201975
bulyan,2.0,10,minority,1,0.22215417
bulyan,2.0,11,majority,0,0.13167134
bulyan,2.0,11,majority,1,0.15392953
bulyan,2.0,11,majority,2,0.30187666
bulyan,2.0,11,majority,3,0.12719846
bulyan,2.0,11,majority,4,0.10625838
bulyan,2.0,11,majority,5,0.09793806
bulyan,2.0,11,minority,0,0.14050277
bulyan,2.0,11,minority,1,0.14050277
bulyan,2.0,12,majority,0,0.16233929
bulyan,2.0,12,majority,1,0.2088217
bulyan,2.0,12,majority,2,0.09316804
bulyan,2.0,12,majority,3,0.15064198
bulyan,2.0,12,majority,4,0.15709804
bulyan,2.0,12,majority,5,0.117327295
bulyan,2.0,12,minority,0,0.15754053
bulyan,2.0,12,minority,1,0.15754053
bulyan,2.0,13,majority,0,0.13373406
bulyan,2.0,13,majority,1,0.040983487
bulyan,2.0,13,majority,2,0.3041562
bulyan,2.0,13,majority,3,0.12666647
bulyan,2.0,13,majority,4,0.22740787
bulyan,2.0,13,majority,5,0.12533124
bulyan,2.0,13,minority,0,0.24271636
bulyan,2.0,13,minority,1,0.24271636
bulyan,2.0,14,majority,0,0.063951865
bulyan,2.0,14,majority,1,0.05871658
bulyan,2.0,14,majority,2,0.028770447
bulyan,2.0,14,majority,3,0.040447276
bulyan,2.0,14,majority,4,0.05871658
bulyan,2.0,14,majority,5,0.061208174
bulyan,2.0,14,minority,0,0.06479482
bulyan,2.0,14,minority,1,0.06479482
bulyan,2.0,15,majority,0,0.060077466
bulyan,2.0,15,majority,1,0.14513175
bulyan,2.0,15,majority,2,0.17920277
bulyan,2.0,15,majority,3,0.18693864
bulyan,2.0,15,majority,4,0.18693864
bulyan,2.0,15,majority,5,0.053913157
bulyan,2.0,15,minority,0,0.14158969
bulyan,2.0,15,minority,1,0.17999716
bulyan,2.0,16,majority,0,0.17883468
bulyan,2.0,16,majority,1,0.092012264
bulyan,2.0,16,majority,2,0.10056387
bulyan,2.0,16,majority,3,0.11472451
bulyan,2.0,16,majority,4,0.092012264
bulyan,2.0,16,majority,5,0.07108169
bulyan,2.0,16,minority,0,0.17159568
bulyan,2.0,16,minority,1,0.17159568
bulyan,2.0,17,majority,0,0.12481538
bulyan,2.0,17,majority,1,0.14769027
bulyan,2.0,17,majority,2,0.16601013
bulyan,2.0,17,majority,3,0.17701069
bulyan,2.0,17,majority,4,0.10817724
bulyan,2.0,17,majority,5,0.10817724
bulyan,2.0,17,minority,0,0.13103391
bulyan,2.0,17,minority,1,0.13103391
bulyan,2.0,18,majority,0,0.123094834
bulyan,2.0,18,majority,1,0.08745441
bulyan,2.0,18,majority,2,0.19626397
bulyan,2.0,18,majority,3,0.08989235
bulyan,2.0,18,majority,4,0.08495155
bulyan,2.0,18,majority,5,0.026005378
bulyan,2.0,18,minority,0,0.12648909
bulyan,2.0,18,minority,1,0.12648909
bulyan,2.0,19,majority,0,0.124521285
bulyan,2.0,19,majority,1,0.18214734
bulyan,2.0,19,majority,2,0.08209405
bulyan,2.0,19,majority,3,0.08209405
bulyan,2.0,19,majority,4,0.058893546
bulyan,2.0,19,majority,5,0.124521285
bulyan,2.0,19,minority,0,0.104619816
bulyan,2.0,19,minority,1,0.104619816
bulyan,2.0,20,majority,0,0.07920284
bulyan,2.0,20,majority,1,0.06608589
bulyan,2.0,20,majority,2,0.0970811
bulyan,2.0,20,majority,3,0.07873233
bulyan,2.0,20,majority,4,0.06608589
bulyan,2.0,20,majority,5,0.037098676
bulyan,2.0,20,minority,0,0.06994399
bulyan,2.0,20,minority,1,0.06994399
bulyan,3.0,1,majority,0,0.13651733
bulyan,3.0,1,majority,1,0.09062377
bulyan,3.0,1,majority,2,0.078465186
bulyan,3.0,1,majority,3,0.10718522
bulyan,3.0,1,majority,4,0.05519084
bulyan,3.0,1,majority,5,0.09062377
bulyan,3.0,1,minority,0,0.14316532
bulyan,3.0,1,minority,1,0.14316532
bulyan,3.0,2,majority,0,0.25825417
bulyan,3.0,2,majority,1,0.08265816
bulyan,3.0,2,majority,2,0.14112146
bulyan,3.0,2,majority,3,0.10844132
bulyan,3.0,2,majority,4,0.042572103
bulyan,3.0,2,majority,5,0.092305414
bulyan,3.0,2,minority,0,0.095266126
bulyan,3.0,2,minority,1,0.095266126
bulyan,3.0,3,majority,0,0.07186797
bulyan,3.0,3,majority,1,0.06163146
bulyan,3.0,3,majority,2,0.0844668
bulyan,3.0,3,majority,3,0.094660856
bulyan,3.0,3,majority,4,0.094660856
bulyan,3.0,3,majority,5,0.070742026
bulyan,3.0,3,minority,0,0.10701916
bulyan,3.0,3,minority,1,0.10701916
bulyan,3.0,4,majority,0,0.083093025
bulyan,3.0,4,majority,1,0.094996296
bulyan,3.0,4,majority,2,0.09297466
bulyan,3.0,4,majority,3,0.08998058
bulyan,3.0,4,majority,4,0.06391612
bulyan,3.0,4,majority,5,0.052704267
bulyan,3.0,4,minority,0,0.07197707
bulyan,3.0,4,minority,1,0.07197707
bulyan,3.0,5,majority,0,0.08440352
bulyan,3.0,5,majority,1,0.13567357
bulyan,3.0,5,majority,2,0.09962874
bulyan,3.0,5,majority,3,0.1113596
bulyan,3.0,5,majority,4,0.111993216
bulyan,3.0,5,majority,5,0.111993216
bulyan,3.0,5,minority,0,0.15934971
bulyan,3.0,5,minority,1,0.15934971
bulyan,3.0,6,majority,0,0.12022581
bulyan,3.0,6,majority,1,0.05978829
bulyan,3.0,6,majority,2,0.0872628
bulyan,3.0,6,majority,3,0.0872628
bulyan,3.0,6,majority,4,0.091877066
bulyan,3.0,6,majority,5,0.09849021
bulyan,3.0,6,minority,0,0.092825346
bulyan,3.0,6,minority,1,0.092825346
bulyan,3.0,7,majority,0,0.09836438
bulyan,3.0,7,majority,1,0.08098369
bulyan,3.0,7,majority,2,0.107044384
bulyan,3.0,7,majority,3,0.29439303
bulyan,3.0,7,majority,4,0.19607633
bulyan,3.0,7,majority,5,0.09509075
bulyan,3.0,7,minority,0,0.21684483
bulyan,3.0,7,minority,1,0.21684483
bulyan,3.0,8,majority,0,0.079925925
bulyan,3.0,8,majority,1,0.09325624
bulyan,3.0,8,majority,2,0.14230327
bulyan,3.0,8,majority,3,0.15634733
bulyan,3.0,8,majority,4,0.16709505
bulyan,3.0,8,majority,5,0.16709505
bulyan,3.0,8,minority,0,0.11625041
bulyan,3.0,8,minority,1,0.11625041
bulyan,3.0,9,majority,0,0.09045408
bulyan,3.0,9,majority,1,0.066585064
bulyan,3.0,9,majority,2,0.122970544
bulyan,3.0,9,majority,3,0.091337815
bulyan,3.0,9,majority,4,0.037703957
bulyan,3.0,9,majority,5,0.091337815
bulyan,3.0,9,minority,0,0.098767474
bulyan,3.0,9,minority,1,0.098767474
bulyan,3.0,10,majority,0,0.113610104
bulyan,3.0,10,majority,1,0.07233906
bulyan,3.0,10,majority,2,0.12089324
bulyan,3.0,10,majority,3,0.10444133
bulyan,3.0,10,majority,4,0.10468223
bulyan,3.0,10,majority,5,0.10444133
bulyan,3.0,10,minority,0,0.07201975
bulyan,3.0,10,minority,1,0.07201975
bulyan,3.0,11,majority,0,0.13167134
bulyan,3.0,11,majority,1,0.15392953
bulyan,3.0,11,majority,2,0.30187666
bulyan,3.0,11,majority,3,0.12719846
bulyan,3.0,11,majority,4,0.10625838
bulyan,3.0,11,majority,5,0.09793806
bulyan,3.0,11,minority,0,0.14050277
bulyan,3.0,11,minority,1,0.14050277
bulyan,3.0,12,majority,0,0.16233929
bulyan,3.0,12,majority,1,0.2088217
bulyan,3.0,12,majority,2,0.09316804
bulyan,3.0,12,majority,3,0.15064198
bulyan,3.0,12,majority,4,0.15709804
bulyan,3.0,12,majority,5,0.117327295
bulyan,3.0,12,minority,0,0.15754053
bulyan,3.0,12,minority,1,0.15754053
bulyan,3.0,13,majority,0,0.13373406
bulyan,3.0,13,majority,1,0.040983487
bulyan,3.0,13,majority,2,0.3041562
bulyan,3.0,13,majority,3,0.12666647
bulyan,3.0,13,majority,4,0.22740787
bulyan,3.0,13,majority,5,0.12533124
bulyan,3.0,13,minority,0,0.24271636
bulyan,3.0,13,minority,1,0.24271636
bulyan,3.0,14,majority,0,0.063951865
bulyan,3.0,14,majority,1,0.05871658
bulyan,3.0,14,majority,2,0.028770447
bulyan,3.0,14,majority,3,0.040447276
bulyan,3.0,14,majority,4,0.05871658
bulyan,3.0,14,majority,5,0.061208174
bulyan,3.0,14,minority,0,0.06479482
bulyan,3.0,14,minority,1,0.06479482
bulyan,3.0,15,majority,0,0.060077466
bulyan,3.0,15,majority,1,0.14513175
bulyan,3.0,15,majority,2,0.17920277
bulyan,3.0,15,majority,3,0.18693864
bulyan,3.0,15,majority,4,0.18693864
bulyan,3.0,15,majority,5,0.053913157
bulyan,3.0,15,minority,0,0.14158969
bulyan,3.0,15,minority,1,0.14158969
bulyan,3.0,16,majority,0,0.17883468
bulyan,3.0,16,majority,1,0.092012264
bulyan,3.0,16,majority,2,0.10056387
bulyan,3.0,16,majority,3,0.11472451
bulyan,3.0,16,majority,4,0.092012264
bulyan,3.0,16,majority,5,0.07108169
bulyan,3.0,16,minority,0,0.17159568
bulyan,3.0,16,minority,1,0.17159568
bulyan,3.0,17,majority,0,0.12481538
bulyan,3.0,17,majority,1,0.14769027
bulyan,3.0,17,majority,2,0.16601013
bulyan,3.0,17,majority,3,0.17701069
bulyan,3.0,17,majority,4,0.10817724
bulyan,3.0,17,majority,5,0.10817724
bulyan,3.0,17,minority,0,0.13103391
bulyan,3.0,17,minority,1,0.13103391
bulyan,3.0,18,majority,0,0.123094834
bulyan,3.0,18,majority,1,0.08745441
bulyan,3.0,18,majority,2,0.19626397
bulyan,3.0,18,majority,3,0.08989235
bulyan,3.0,18,majority,4,0.08495155
bulyan,3.0,18,majority,5,0.026005378
bulyan,3.0,18,minority,0,0.12648909
bulyan,3.0,18,minority,1,0.12648909
bulyan,3.0,19,majority,0,0.124521285
bulyan,3.0,19,majority,1,0.18214734
bulyan,3.0,19,majority,2,0.08209405
bulyan,3.0,19,majority,3,0.08209405
bulyan,3.0,19,majority,4,0.058893546
bulyan,3.0,19,majority,5,0.124521285
bulyan,3.0,19,minority,0,0.104619816
bulyan,3.0,19,minority,1,0.104619816
bulyan,3.0,20,majority,0,0.07920284
bulyan,3.0,20,majority,1,0.06608589
bulyan,3.0,20,majority,2,0.0970811
bulyan,3.0,20,majority,3,0.07873233
bulyan,3.0,20,majority,4,0.06608589
bulyan,3.0,20,majority,5,0.037098676
bulyan,3.0,20,minority,0,0.06994399
bulyan,3.0,20,minority,1,0.06994399
geometric_median,0.0,1,majority,0,0.031171843
geometric_median,0.0,1,majority,1,0.053446632
geometric_median,0.0,1,majority,2,0.119562596
geometric_median,0.0,1,majority,3,0.03597478
geometric_median,0.0,1,majority,4,0.034772407
geometric_median,0.0,1,majority,5,0.099304765
geometric_median,0.0,1,minority,0,0.029225912
geometric_median,0.0,1,minority,1,0.115329556
geometric_median,0.0,2,majority,0,0.07097731
geometric_median,0.0,2,majority,1,0.111159615
geometric_median,0.0,2,majority,2,0.06525655
geometric_median,0.0,2,majority,3,0.057657007
geometric_median,0.0,2,majority,4,0.116894655
geometric_median,0.0,2,majority,5,0.082710065
geometric_median,0.0,2,minority,0,0.097122066
geometric_median,0.0,2,minority,1,0.10616499
geometric_median,0.0,3,majority,0,0.07758608
geometric_median,0.0,3,majority,1,0.07557395
geometric_median,0.0,3,majority,2,0.07056386
geometric_median,0.0,3,majority,3,0.076565675
geometric_median,0.0,3,majority,4,0.06771081
geometric_median,0.0,3,majority,5,0.056517236
geometric_median,0.0,3,minority,0,0.06059119
geometric_median,0.0,3,minority,1,0.06562986
geometric_median,0.0,4,majority,0,0.07572285
geometric_median,0.0,4,majority,1,0.06584344
geometric_median,0.0,4,majority,2,0.058494736
geometric_median,0.0,4,majority,3,0.07168362
geometric_median,0.0,4,majority,4,0.072541885
geometric_median,0.0,4,majority,5,0.051556304
geometric_median,0.0,4,minority,0,0.08446615
geometric_median,0.0,4,minority,1,0.06593574
geometric_median,0.0,5,majority,0,0.070705116
geometric_median,0.0,5,majority,1,0.09439226
geometric_median,0.0,5,majority,2,0.103395805
geometric_median,0.0,5,majority,3,0.07612034
geometric_median,0.0,5,majority,4,0.08504824
geometric_median,0.0,5,majority,5,0.08498385
geometric_median,0.0,5,minority,0,0.08515843
geometric_median,0.0,5,minority,1,0.06915128
geometric_median,0.0,6,majority,0,0.06016097
geometric_median,0.0,6,majority,1,0.059884593
geometric_median,0.0,6,majority,2,0.062187914
geometric_median,0.0,6,majority,3,0.06841482
geometric_median,0.0,6,majority,4,0.10021061
geometric_median,0.0,6,majority,5,0.0745267
geometric_median,0.0,6,minority,0,0.088006124
geometric_median,0.0,6,minority,1,0.076974496
geometric_median,0.0,7,majority,0,0.06683776
geometric_median,0.0,7,majority,1,0.07209963
geometric_median,0.0,7,majority,2,0.06834912
geometric_median,0.0,7,majority,3,0.08971527
geometric_median,0.0,7,majority,4,0.07998032
geometric_median,0.0,7,majority,5,0.0731381
geometric_median,0.0,7,minority,0,0.07801367
geometric_median,0.0,7,minority,1,0.07707906
geometric_median,0.0,8,majority,0,0.09233638
geometric_median,0.0,8,majority,1,0.08914121
geometric_median,0.0,8,majority,2,0.099964336
geometric_median,0.0,8,majority,3,0.089588605
geometric_median,0.0,8,majority,4,0.09648181
geometric_median,0.0,8,majority,5,0.08497357
geometric_median,0.0,8,minority,0,0.103915654
geometric_median,0.0,8,minority,1,0.07671073
geometric_median,0.0,9,majority,0,0.010812378
geometric_median,0.0,9,majority,1,0.07888841
geometric_median,0.0,9,majority,2,0.014260089
geometric_median,0.0,9,majority,3,0.018356577
geometric_median,0.0,9,majority,4,0.052412204
geometric_median,0.0,9,majority,5,0.04822206
geometric_median,0.0,9,minority,0,0.00976068
geometric_median,0.0,9,minority,1,0.070645064
geometric_median,0.0,10,majority,0,0.09324604
geometric_median,0.0,10,majority,1,0.065584
geometric_median,0.0,10,majority,2,0.10484272
geometric_median,0.0,10,majority,3,0.07357886
geometric_median,0.0,10,majority,4,0.093481585
geometric_median,0.0,10,majority,5,0.06974238
geometric_median,0.0,10,minority,0,0.103688695
geometric_median,0.0,10,minority,1,0.06892328
geometric_median,0.0,11,majority,0,0.10768932
geometric_median,0.0,11,majority,1,0.09100142
geometric_median,0.0,11,majority,2,0.09689374
geometric_median,0.0,11,majority,3,0.11543932
geometric_median,0.0,11,majority,4,0.115635134
geometric_median,0.0,11,majority,5,0.08673876
geometric_median,0.0,11,minority,0,0.07414256
geometric_median,0.0,11,minority,1,0.113280945
geometric_median,0.0,12,majority,0,0.07852904
geometric_median,0.0,12,majority,1,0.10312485
geometric_median,0.0,12,majority,2,0.08854821
geometric_median,0.0,12,majority,3,0.08787493
geometric_median,0.0,12,majority,4,0.108705565
geometric_median,0.0,12,majority,5,0.07941161
geometric_median,0.0,12,minority,0,0.10728782
geometric_median,0.0,12,minority,1,0.09769527
geometric_median,0.0,13,majority,0,0.072857216
geometric_median,0.0,13,majority,1,0.12824091
geometric_median,0.0,13,majority,2,0.09943785
geometric_median,0.0,13,majority,3,0.10543542
geometric_median,0.0,13,majority,4,0.12064734
geometric_median,0.0,13,majority,5,0.09139977
geometric_median,0.0,13,minority,0,0.06873686
geometric_median,0.0,13,minority,1,0.102279864
geometric_median,0.0,14,majority,0,0.086469516
geometric_median,0.0,14,majority,1,0.0848974
geometric_median,0.0,14,majority,2,0.09387561
geometric_median,0.0,14,majority,3,0.055671822
geometric_median,0.0,14,majority,4,0.04746594
geometric_median,0.0,14,majority,5,0.099888705
geometric_median,0.0,14,minority,0,0.07391804
geometric_median,0.0,14,minority,1,0.09944023
geometric_median,0.0,15,majority,0,0.14080192
geometric_median,0.0,15,majority,1,0.07587651
geometric_median,0.0,15,majority,2,0.09916583
geometric_median,0.0,15,majority,3,0.066386625
geometric_median,0.0,15,majority,4,0.067099236
geometric_median,0.0,15,majority,5,0.07874988
geometric_median,0.0,15,minority,0,0.11522042
geometric_median,0.0,15,minority,1,0.07282112
geometric_median,0.0,16,majority,0,0.08375692
geometric_median,0.0,16,majority,1,0.11131325
geometric_median,0.0,16,majority,2,0.08324528
geometric_median,0.0,16,majority,3,0.08787819
geometric_median,0.0,16,majority,4,0.08571396
geometric_median,0.0,16,majority,5,0.090564154
geometric_median,0.0,16,minority,0,0.087397754
geometric_median,0.0,16,minority,1,0.07825937
geometric_median,0.0,17,majority,0,0.087716185
geometric_median,0.0,17,majority,1,0.06881333
geometric_median,0.0,17,majority,2,0.08802271
geometric_median,0.0,17,majority,3,0.08768051
geometric_median,0.0,17,majority,4,0.09611343
geometric_median,0.0,17,majority,5,0.078298144
geometric_median,0.0,17,minority,0,0.06585679
geometric_median,0.0,17,minority,1,0.07996617
geometric_median,0.0,18,majority,0,0.039525736
geometric_median,0.0,18,majority,1,0.04325464
geometric_median,0.0,18,majority,2,0.037210654
geometric_median,0.0,18,majority,3,0.058342047
geometric_median,0.0,18,majority,4,0.047386065
geometric_median,0.0,18,majority,5,0.048375234
geometric_median,0.0,18,minority,0,0.06289172
geometric_median,0.0,18,minority,1,0.06638418
geometric_median,0.0,19,majority,0,0.058512837
geometric_median,0.0,19,majority,1,0.05068081
geometric_median,0.0,19,majority,2,0.069914274
geometric_median,0.0,19,majority,3,0.05245912
geometric_median,0.0,19,majority,4,0.07706627
geometric_median,0.0,19,majority,5,0.07814367
geometric_median,0.0,19,minority,0,0.07022643
geometric_median,0.0,19,minority,1,0.06869906
geometric_median,0.0,20,majority,0,0.060003497
geometric_median,0.0,20,majority,1,0.05000586
geometric_median,0.0,20,majority,2,0.044345953
geometric_median,0.0,20,majority,3,0.06704532
geometric_median,0.0,20,majority,4,0.09332672
